the_geom,the_geom_webmercator,objectid,dc_key,location_block,point_x,point_y,lat,lng
0101000020E61000006F238E0AD6CE52C0AE65110E66F64340,0101000020110F000053A9BECE7BF25FC1C1D8BCFB41855241,24351798,202512002341.0,6400 BLOCK PASCHALL AV,-75.23181404,39.92498947,39.92498947,-75.23181404
0101000020E6100000AD13B8F1FEC752C0339F390C62FC4340,0101000020110F00009D79A264DDE65FC18188E131E38B5241,24261986,202526000452.0,1100 BLOCK E SUSQUEHANNA AV,-75.12493556,39.97174218,39.97174218,-75.12493556
0101000020E61000006D8AAEA894C752C00C978F8316FD4340,0101000020110F0000E9CD58DB28E65FC1C7022C33AB8C5241,24196249,202526000215.0,2500 BLOCK ARAMINGO AV,-75.11844842,39.97724957,39.97724957,-75.11844842
0101000020E6100000EABE524C14CA52C05C0510C2CCF94340,0101000020110F00000A8C315967EA5FC15F55177206895241,24416149,202509002951.0,1000 BLOCK MARKET ST,-75.1574889,39.95156122,39.95156122,-75.1574889
0101000020E6100000EABE524C14CA52C05C0510C2CCF94340,0101000020110F00000A8C315967EA5FC15F55177206895241,24416150,202509000905.0,1000 BLOCK MARKET ST,-75.1574889,39.95156122,39.95156122,-75.1574889
0101000020E6100000247C107EF9C852C05F4A34B35CFB4340,0101000020110F00009D3077F986E85FC1F2336F94C18A5241,24657455,202509005993.0,800 BLOCK N 2ND ST,-75.14022781,39.96376648,39.96376648,-75.14022781
0101000020E6100000F72004E44BC852C04374081C09FE4340,0101000020110F0000CEA92C1860E75FC192642216B88D5241,24657458,202526003088.0,1900 BLOCK E BOSTON ST,-75.129632,39.984653,39.984653,-75.129632
0101000020E61000003B555B3D69C552C0FF3950D03B044440,0101000020110F00004402DE6B79E25FC1FDC37A7797945241,24416092,202502000552.0,5700 BLOCK OXFORD AV,-75.08454832,40.03307537,40.03307537,-75.08454832
0101000020E61000002ED42F4B5ACC52C0D03A1536A4014440,0101000020110F00007C092BED43EE5FC19DB1A07EB7915241,24416265,202539002305.0,3600 BLOCK MIDVALE AV,-75.19301109,40.01282383,40.01282383,-75.19301109
0101000020E6100000E782442414CF52C08DE15E579BF64340,0101000020110F0000D4E99B4AE5F25FC1784D36FF7C855241,24657467,202512004582.0,6500 BLOCK GREENWAY AV,-75.23560435,39.92661564,39.92661564,-75.23560435
0101000020E6100000EABE524C14CA52C05C0510C2CCF94340,0101000020110F00000A8C315967EA5FC15F55177206895241,24416147,202509003788.0,1000 BLOCK MARKET ST,-75.1574889,39.95156122,39.95156122,-75.1574889
0101000020E6100000296D58F0AECB52C0A1D24EEEF3064440,0101000020110F00006178ECDC20ED5FC1EB92FBBB9B975241,24503956,202514000921.0,200 BLOCK E PHIL ELLENA ST,-75.18255243,40.05431918,40.05431918,-75.18255242
0101000020E6100000F42C8C1DA2C852C013569543AC024440,0101000020110F0000EEF0498EF2E75FC111FE5151DC925241,24416329,202525002340.0,4500 BLOCK N 5TH ST,-75.13489474,40.02088208,40.02088208,-75.13489474
0101000020E6100000F8299674F7CB52C022124BEBEBFC4340,0101000020110F000085C9270A9CED5FC1D433F0FD7B8C5241,24262012,202522001375.0,3100 BLOCK W GIRARD AV,-75.18697848,39.97594968,39.97594968,-75.18697848
0101000020E6100000362748CF61C752C079C044D592FF4340,0101000020110F0000DEAFFB7BD2E55FC16A3D958A6C8F5241,24709123,202524004250.0,800 BLOCK E ALLEGHENY AV,-75.11534483,39.99666849,39.99666849,-75.11534483
0101000020E6100000E5C2F5E6BFCE52C0D0BBCA3DD1F94340,0101000020110F00001393C33356F25FC1269DA8690B895241,24196525,202518000316.0,500 BLOCK S 54TH ST,-75.23046278,39.95169804,39.95169804,-75.23046278
0101000020E61000006D6515785FCC52C0A28E750EF1064440,0101000020110F0000C678A3B74CEE5FC1A1B3828B98975241,24262207,202514001195.0,7000 BLOCK LINCOLN DR,-75.19332697,40.05423146,40.05423146,-75.19332697
0101000020E61000002BC9F08E42C652C0BD5B5131EBFE4340,0101000020110F0000EC8D1B8FEAE35FC1844482B2B28E5241,24416339,202524002806.0,3500 BLOCK CEDAR ST,-75.09781239,39.99155251,39.99155251,-75.0978124
0101000020E6100000AA5BC15F61C652C0E65285D4A7004440,0101000020110F000038A50DE71EE45FC11772B3A59F905241,24196617,202524000796.0,1400 BLOCK E ERIE AV,-75.09969324,40.00512177,40.00512177,-75.09969324
0101000020E6100000055AF42D37C952C045A3964190F94340,0101000020110F0000B07D94C1EFE85FC1382AAF6AC3885241,24657661,202509005195.0,200 BLOCK MARKET ST,-75.14399289,39.94971485,39.94971485,-75.14399289
0101000020E610000039780D9768CD52C0B5DD04DFB40A4440,0101000020110F000098294F0D0FF05FC1D37CC230C69B5241,24657663,202514004808.0,100 BLOCK BETHLEHEM PIKE,-75.20950867,40.08364475,40.08364475,-75.20950867
0101000020E61000006B163FF896C752C03075A103DC044440,0101000020110F0000F9CF2DC82CE65FC18525B22B49955241,24416285,202535001517.0,5600 BLOCK N FRONT ST,-75.11858946,40.0379643,40.0379643,-75.11858946
0101000020E6100000E0B2D0EFB7CA52C0E182092F03044440,0101000020110F000079B21B4E7DEB5FC17C9A02A758945241,24351999,202539001863.0,5200 BLOCK GERMANTOWN AV,-75.16747661,40.03134716,40.03134716,-75.16747661
0101000020E61000000796236420C452C0FC010F0C20044440,0101000020110F0000C1ACCDD64AE05FC17F75E8AA78945241,24657712,202515003693.0,2800 BLOCK LEVICK ST,-75.064477,40.032228,40.032228,-75.064477
0101000020E6100000197F2E5C8ECF52C08485300AC4FB4340,0101000020110F0000CA8847E4B4F35FC1A39EBF17348B5241,24709148,202519003018.0,6100 BLOCK VINE ST,-75.24306397,39.96692016,39.96692016,-75.24306397
0101000020E6100000DC2C7F3A75CE52C01C4A48FFA6FC4340,0101000020110F0000E30A875CD7F15FC15F65839B2F8C5241,24416417,202519000848.0,1300 BLOCK N 52ND ST,-75.22590506,39.97384635,39.97384635,-75.22590506
0101000020E6100000984A60EFD5CB52C0C486FA9F74F64340,0101000020110F0000FD201B1A63ED5FC1C536811E52855241,24196747,202501000368.0,2100 BLOCK S 23RD ST,-75.18493256,39.92543411,39.92543411,-75.18493256
0101000020E6100000B5954D6F75CD52C00513034D19FA4340,0101000020110F000047C7BBDE24F05FC16736A73F5B895241,24416508,202518000815.0,S 44TH ST & LOCUST ST,-75.21029265,39.95389712,39.95389712,-75.21029265
0101000020E6100000B3F13F7D74C852C0F383670077044440,0101000020110F0000D7AF200EA5E75FC16B83B51ED9945241,24657839,202535004869.0,500 BLOCK W TABOR RD,-75.13210994,40.03488164,40.03488164,-75.13210994
0101000020E6100000C69C2D4142C552C08DBBDE899B064440,0101000020110F0000F392873337E25FC1DE0EBCA839975241,24416475,202502000156.0,6900 BLOCK WHITAKER AV,-75.08216886,40.05162166,40.05162166,-75.08216886
0101000020E6100000A5B50EB3FCC952C0DE9EB515DAF94340,0101000020110F00002CE77E433FEA5FC1C150DB3515895241,24196679,202509001372.0,900 BLOCK MARKET ST,-75.15604855,39.95196792,39.95196792,-75.15604855
0101000020E61000005272FBA377CB52C0FAFDAC437FFC4340,0101000020110F00003191EAEEC2EC5FC1CC21D892038C5241,24416525,202509000555.0,2600 BLOCK POPLAR ST,-75.17917728,39.9726338,39.9726338,-75.17917728
0101000020E6100000199978EE1AC452C0D952510658064440,0101000020110F0000654BB99041E05FC1A7A58AC0EE965241,24164637,202502000560.0,2100 BLOCK COTTMAN AV,-75.06414377,40.0495613,40.0495613,-75.06414377
0101000020E6100000ADFB8526A2CD52C0C025BEE242034440,0101000020110F0000BC36FDD270F05FC1E611B85D83935241,24657943,202505000884.0,300 BLOCK SHURS LA,-75.21302188,40.02547869,40.02547869,-75.21302188
0101000020E6100000AAEF3EBF56CA52C0033FAA613FF94340,0101000020110F0000E617F537D8EA5FC1BF86E5D169885241,24657948,202509008068.0,200 BLOCK S CAMAC ST,-75.16154462,39.94724675,39.94724675,-75.16154462
0101000020E6100000DDF63579A7C852C0ED8DADA9A4FC4340,0101000020110F0000076632A8FBE75FC17BA436052D8C5241,24657953,202526000489.0,100 BLOCK W OXFORD ST,-75.13522177,39.97377511,39.97377511,-75.13522177
0101000020E6100000D48DE2E249C652C0BD3EAD81B1004440,0101000020110F000012869601F7E35FC1FE0C4B60AA905241,24352267,202524001845.0,1500 BLOCK E ERIE AV,-75.09825966,40.00541707,40.00541707,-75.09825966
0101000020E6100000F4A0244D11CA52C0A6796C7047FF4340,0101000020110F0000FD940F4262EA5FC199E678F5188F5241,24657962,202539002921.0,1500 BLOCK W LEHIGH AV,-75.15730599,39.99436765,39.99436765,-75.15730599
0101000020E6100000A0E9FC46C1CF52C0A9976B139FFB4340,0101000020110F000024AA35610BF45FC18C21B4210B8B5241,24352249,202519001780.0,6300 BLOCK RACE ST,-75.24617171,39.96579211,39.96579211,-75.24617171
0101000020E61000008ECAD10CB7CA52C0FCA75D44C2004440,0101000020110F0000217988CC7BEB5FC1B0A4B3F5BC905241,24657912,202539004428.0,3300 BLOCK STOKLEY ST,-75.16742249,40.00592856,40.00592856,-75.16742249
0101000020E61000006C51D11E90CD52C088A15191F5034440,0101000020110F0000039CBF3252F05FC119C0B08C49945241,24262425,202505000073.0,5927-59 RIDGE AV,-75.21192141,40.03093163,40.03093163,-75.21192141
0101000020E61000005F492C08A9CA52C094831B21EAF74340,0101000020110F0000D71BDBFC63EB5FC10F68D7CCEF865241,24262431,202503000124.0,1100 BLOCK S BROAD ST,-75.16656689,39.93683257,39.93683256,-75.16656689
0101000020E6100000654757A7D2CA52C00F73D57E63F64340,0101000020110F00001419BBAFAAEB5FC12F7716263F855241,24262433,202503000602.0,2000 BLOCK S BROAD ST,-75.16910728,39.92491136,39.92491136,-75.16910728
0101000020E6100000CC6DB1915AC952C0BEDBBC7152F64340,0101000020110F0000792B75DE2BE95FC13938E9432C855241,24164615,202503000505.0,0 BLOCK MIFFLIN ST,-75.1461529,39.924391,39.924391,-75.1461529
0101000020E61000007E3E4650A7C852C03685DF9744FB4340,0101000020110F00000A8AA962FBE75FC17CBC0CDEA68A5241,24164534,202526000044.0,900 BLOCK N DELAWARE AV,-75.13521201,39.9630308,39.9630308,-75.13521201
0101000020E610000043F1193F03C552C0ACCBE7E4DE004440,0101000020110F0000218FF82CCCE15FC1F1387CB3DC905241,24504517,202515003855.0,2300 BLOCK ORTHODOX ST,-75.07832315,40.00680219,40.00680219,-75.07832315
0101000020E61000006BB50BF6B4CE52C006AE1B84F3FA4340,0101000020110F0000FC14219E43F25FC1B8635A074D8A5241,24504400,202518000799.0,0 BLOCK S Conestoga St,-75.22979499,39.96055652,39.96055652,-75.22979499
0101000020E61000001852B08CAEC952C03398128B10054440,0101000020110F0000244EAA84BAE95FC127BF1D7183955241,24504557,202535002523.0,5600 BLOCK OGONTZ AV,-75.15127866,40.03956736,40.03956736,-75.15127866
,,24133220,202539000561.0,4500 BLOCK GREENE ST 1,,,,
0101000020E6100000F1EBB05792C952C093BFDE71C8014440,0101000020110F000072F8129B8AE95FC1BA868CACDF915241,24352492,202525000798.0,4000 BLOCK N BROAD ST,-75.14955704,40.01392959,40.01392959,-75.14955704
0101000020E61000002DD7B2E738CA52C08E5D605E99F94340,0101000020110F000049EA6A87A5EA5FC133F61B83CD885241,24352565,202509003358.0,1100 BLOCK CHESTNUT ST,-75.15972322,39.94999294,39.94999294,-75.15972321
0101000020E61000001852B08CAEC952C03398128B10054440,0101000020110F0000244EAA84BAE95FC127BF1D7183955241,24504556,202535001777.0,5600 BLOCK OGONTZ AV,-75.15127866,40.03956736,40.03956736,-75.15127866
0101000020E610000094B69F2947CA52C0F075E7C392FC4340,0101000020110F000052DA2EBFBDEA5FC13F12732F198C5241,24504443,202522001282.0,1200 BLOCK N 15TH ST,-75.16059342,39.97322892,39.97322892,-75.16059342
0101000020E61000001A69A9BC1DC952C0CD21A98592FB4340,0101000020110F0000A5CE188AC4E85FC1DCFE7438FD8A5241,24504853,202526002149.0,900 BLOCK N 3RD ST 2A,-75.14244,39.965409,39.965409,-75.14244
0101000020E6100000A01982EB63C852C0BBA05B3B93FE4340,0101000020110F0000454F1AE988E75FC19CDCCF30518E5241,24504887,202526001146.0,2500 BLOCK N FRONT ST,-75.13109863,39.98886817,39.98886816,-75.13109863
0101000020E61000007709F3C3EDCB52C0FFFFC554F6054440,0101000020110F0000EF218B948BED5FC17C88585D82965241,24504602,202514003605.0,100 BLOCK W WEAVER ST,-75.18638705,40.04657993,40.04657993,-75.18638705
0101000020E6100000C76CE247E9CD52C0F6995014AA044440,0101000020110F000025DC6BA5E9F05FC1E30653C711955241,24133829,202505000094.0,6200 BLOCK RIDGE AV,-75.21736333,40.03644041,40.03644041,-75.21736333
0101000020E6100000CE8814FB32C852C057FBA676A7024440,0101000020110F0000DE9E4EC835E75FC13CFB68FED6925241,24504669,202525002813.0,4600 BLOCK PALETHORP ST,-75.12811162,40.02073558,40.02073558,-75.12811162
0101000020E61000000960144E5CCA52C01AE6DBED40FB4340,0101000020110F0000F99FC8A8E1EA5FC16A28A7CEA28A5241,24263084,202509002411.0,500 BLOCK N BROAD ST,-75.16188385,39.96291899,39.96291898,-75.16188385
0101000020E61000008FF08B8580C352C04C28128660054440,0101000020110F0000612EDE483BDF5FC144FCF72ADC955241,24262823,202515001157.0,2800 BLOCK SAINT VINCENT ST,-75.05471934,40.04200817,40.04200817,-75.05471934
0101000020E61000005F3800B0F4C852C025CE488CB7FB4340,0101000020110F00005A3214D07EE85FC1EB180340268B5241,24352617,202526000698.0,1000 BLOCK N 2ND ST,-75.13993454,39.96653894,39.96653894,-75.13993454
0101000020E6100000D44F7266FFCE52C0227C7B193DF44340,0101000020110F0000AEF5570FC2F25FC17C87C7ADDD825241,24262871,202512000369.0,7200 BLOCK LINDBERGH BLVD,-75.23433839,39.90811461,39.90811461,-75.23433839
0101000020E6100000CAF196ED3BC752C0B1EE277C99FF4340,0101000020110F0000EA1F7A2392E55FC1D6A874EA738F5241,24133754,202524000174.0,3200 BLOCK Kensington Av,-75.11303273,39.99687149,39.99687149,-75.11303272
0101000020E6100000DD5640C26CC952C03235CF3207FE4340,0101000020110F0000072817C44AE95FC17AD4DCF7B58D5241,24504839,202526002271.0,2100 BLOCK N DARIEN ST,-75.14726311,39.98459468,39.98459468,-75.14726311
0101000020E61000006C30600BB2C952C01D1693CC24004440,0101000020110F0000DD916174C0E95FC1973C675E0E905241,24352610,202525000548.0,1300 BLOCK W ALLEGHENY AV,-75.15149197,40.00112302,40.00112302,-75.15149197
0101000020E610000052DB0219ACC752C0ED73296C0EFF4340,0101000020110F0000C99682AB50E65FC1716963C0D98E5241,24352678,202524000864.0,2900 BLOCK KENSINGTON AV,-75.11987901,39.99262764,39.99262764,-75.11987901
0101000020E610000003C901DCE8CA52C0231E1EFCA3074440,0101000020110F0000054AB567D0EB5FC15ECDE1155F985241,24504704,202414084126.0,1200 BLOCK E CLIVEDEN ST,-75.17046261,40.05969192,40.05969192,-75.17046261
0101000020E6100000070421F615C552C09A06C92BA5034440,0101000020110F0000497303F7EBE15FC1F2155D60F0935241,24504632,202515001303.0,5400 BLOCK OAKLAND ST,-75.07946542,40.02847812,40.02847812,-75.07946542
0101000020E6100000F302AA8741C852C0EAEF63D44E034440,0101000020110F00007A3DE37E4EE75FC19D87F49C90935241,24263620,202535000641.0,200 BLOCK SULIS ST,-75.12899963,40.02584319,40.02584319,-75.12899963
0101000020E6100000E2B611AA2FC952C0586EAB5176F94340,0101000020110F00008ED1AAFDE2E85FC108CE93AEA6885241,24263679,202509000194.0,0 BLOCK S 2ND ST,-75.1435342,39.94892331,39.94892331,-75.1435342
0101000020E61000006B2E92D15CCF52C0B1E4C7EB83FC4340,0101000020110F000031CE96BD60F35FC15094FBBB088C5241,24263401,202519001603.0,6000 BLOCK MASTER ST,-75.2400402,39.97277591,39.97277591,-75.2400402
0101000020E6100000AA7036E395C352C03DC19350D9034440,0101000020110F00003B62A5935FDF5FC15F134A362A945241,24353146,202515000352.0,6500 BLOCK FRANKFORD AV,-75.05602341,40.03006942,40.03006942,-75.05602341
0101000020E610000031D228B0C2CA52C0B08806CE3EFA4340,0101000020110F000068E83D918FEB5FC186D30ACD84895241,24353689,202509002271.0,1700 BLOCK ARCH ST,-75.16813282,39.95504165,39.95504165,-75.16813282
0101000020E610000031D228B0C2CA52C0B08806CE3EFA4340,0101000020110F000068E83D918FEB5FC186D30ACD84895241,24353693,202509000332.0,1700 BLOCK ARCH ST,-75.16813282,39.95504165,39.95504165,-75.16813282
0101000020E6100000E1E6D86A64C552C074B01FDECA094440,0101000020110F0000C0B9ED3A71E25FC199AC3073C29A5241,24353536,202502000342.0,400 BLOCK RHAWN ST,-75.08425399,40.07650353,40.07650353,-75.08425399
0101000020E6100000D7527A85C9C852C020F1A79DCCFC4340,0101000020110F0000414DA77D35E85FC111BE8B4C598C5241,24353751,202526001212.0,1600 BLOCK N HANCOCK ST,-75.13729989,39.97499438,39.97499438,-75.13729989
0101000020E61000007A8337BD6ECE52C00968859633F74340,0101000020110F00003427AD56CCF15FC111FC669D25865241,24353556,202512001585.0,5800 BLOCK WOODLAND AV,-75.22550898,39.93126184,39.93126184,-75.22550898
0101000020E61000003F9FAFF6C3C352C08DEE207626064440,0101000020110F00001DCB71D7ADDF5FC13D2B4CC3B7965241,24353809,202502001499.0,2300 BLOCK COTTMAN AV,-75.05883567,40.04804875,40.04804875,-75.05883567
0101000020E6100000A9FD9432C2BD52C056B693B16F0B4440,0101000020110F000026398ECA79D55FC1FA738E94959C5241,24353795,202508000582.0,100 BLOCK FRANKLIN MILLS BLVD,-74.96497788,40.08934612,40.08934612,-74.96497788
,,24712224,202524004024.0,"3300 BLOCK ""H"" ST",,,,
,,24070633,202539000075.0,1400 BLOCK W HUNTING PARK AV,,,,
,,24070634,202526000100.0,2100 BLOCK N REESE ST,,,,
,,24070637,202516000097.0,4000 BLOCK GREEN ST 2,,,,
,,24714930,202515000310.0,1800 BLOCK WAKELNG ST,,,,
,,24714931,202539001193.0,3700 BLOCK W STERNER ST,,,,
0101000020E61000000F99343E7ACA52C015F2730928FE4340,0101000020110F0000359D128314EB5FC18957215EDA8D5241,24715516,202422091536.0,1800 BLOCK W DIAMOND ST,-75.16371112,39.98559683,39.98559683,-75.16371112
0101000020E61000000F99343E7ACA52C015F2730928FE4340,0101000020110F0000359D128314EB5FC18957215EDA8D5241,24715517,202422091536.0,1800 BLOCK W DIAMOND ST,-75.16371112,39.98559683,39.98559683,-75.16371112
0101000020E61000006D95580070CE52C04692E6B077F74340,0101000020110F0000FE368B7BCEF15FC163C2770B71865241,24715570,202512003688.0,2100 BLOCK S 58TH ST,-75.22558602,39.93334018,39.93334018,-75.22558602
0101000020E610000047D2C9AD24C952C0E89048995C054440,0101000020110F00005EABB954D0E85FC18F024BD0D7955241,24565322,202535002613.0,5800 BLOCK N PARK AV,-75.1428637,40.04188839,40.04188839,-75.1428637
0101000020E61000007D7597BCE8CA52C082D3B307F7F94340,0101000020110F0000B4965832D0EB5FC1CB3B784735895241,24565499,202509004717.0,1800 BLOCK MARKET ST,-75.17045512,39.95285126,39.95285126,-75.17045512
0101000020E61000009B308AB39CCA52C0F09D7F58C2FF4340,0101000020110F0000772CFF0A4FEB5FC189793B37A18F5241,24071831,202539000023.0,2100 BLOCK W CAMBRIA ST,-75.16581429,39.99811846,39.99811846,-75.16581429
0101000020E6100000B02F02F8E1CE52C06916ECAF6CF74340,0101000020110F00002CAD571190F25FC1F63862DB64865241,24715474,202512000002.0,6000 BLOCK CHESTER AV,-75.23254204,39.93300437,39.93300437,-75.23254204
0101000020E61000005BFCF9F83CCB52C0CFDD2A5F82FF4340,0101000020110F0000BFAD9F475FEC5FC1AD00BA4A5A8F5241,24715334,202522002520.0,2600 BLOCK N 27TH ST,-75.17559647,39.99616613,39.99616613,-75.17559647
0101000020E610000060FD02EEB7C552C0EE256CC3D1FE4340,0101000020110F0000FD389715FFE25FC1DA8D0882968E5241,24072186,202524000126.0,2700 BLOCK CASTOR AV,-75.08935118,39.99077647,39.99077647,-75.08935118
0101000020E61000006506438040CB52C074C46BA862FF4340,0101000020110F00006FDAF14565EC5FC1E7512E22378F5241,24715662,202522001623.0,2600 BLOCK N 27TH ST,-75.17581183,39.99519831,39.9951983,-75.17581183
0101000020E6100000F6C8303854C752C000FF942A51034440,0101000020110F0000F2816566BBE55FC11F58693493935241,24715499,202525002815.0,5000 BLOCK RORER ST,-75.11451535,40.0259145,40.0259145,-75.11451535
0101000020E6100000C0D65BB98DCC52C0CB28F98515F94340,0101000020110F0000AB6A3C499BEE5FC12BD0DE723B885241,24417208,202518001792.0,3600 BLOCK CIVIC CENTER BLVD,-75.19615015,39.94596934,39.94596934,-75.19615015
0101000020E61000004B4DABB695C552C03358AB553F014440,0101000020110F0000CE4AF7F6C4E25FC12F9BCFA247915241,24416764,202515002865.0,4200 BLOCK PAUL ST,-75.08726279,40.00974532,40.00974532,-75.08726279
0101000020E6100000ECC6F5CEACCA52C0354A13C681F94340,0101000020110F000066800A676AEB5FC136C3435FB3885241,24416829,202509004274.0,200 BLOCK S SYDENHAM ST,-75.16679739,39.94927288,39.94927288,-75.16679739
0101000020E6100000CC04CB2A8FCE52C04EAD840FA1054440,0101000020110F0000AE29BD6B03F25FC17F1A8FC323965241,24416994,202505000551.0,6900 BLOCK RIDGE AV,-75.22748823,40.04397768,40.04397768,-75.22748823
0101000020E6100000D6ABC8E880CE52C0C45D9C7CA3F94340,0101000020110F00007DBFD433EBF15FC10278C3B8D8885241,24565841,202518002715.0,600 BLOCK S 52ND ST,-75.226618,39.95030172,39.95030172,-75.226618
0101000020E61000006D6515785FCC52C0A28E750EF1064440,0101000020110F0000C678A3B74CEE5FC1A1B3828B98975241,24416770,202514000883.0,7000 BLOCK LINCOLN DR,-75.19332697,40.05423146,40.05423146,-75.19332697
0101000020E6100000E5032B1C3BCA52C037DB3FC3D9F94340,0101000020110F000010CC3946A9EA5FC13DBA7FDA14895241,24416963,202509004806.0,0 BLOCK N 12TH ST,-75.15985779,39.95195809,39.95195809,-75.15985779
0101000020E61000008A0B38326CC952C0A67B210DBCF64340,0101000020110F0000ACDA6FCF49E95FC19B212A39A1855241,24072602,202503000075.0,1600 BLOCK S FRONT ST,-75.14722877,39.92761387,39.92761387,-75.14722877
0101000020E61000007091621DDAC152C02B3982AF430D4440,0101000020110F0000E03FB7C86DDC5FC11E667B2B9D9E5241,24565822,202507001026.0,10100 BLOCK BUSTLETON AV,-75.02893767,40.10362811,40.1036281,-75.02893767
0101000020E610000092CC4D48A9CE52C05B54F62366F84340,0101000020110F0000657AC0C72FF25FC185457F2A79875241,24565824,202512002982.0,5600 BLOCK BEAUMONT ST,-75.22908218,39.94061708,39.94061708,-75.22908218
0101000020E6100000B542C328A9CA52C052C9E7B2A4074440,0101000020110F0000567D363464EB5FC14591B6E05F985241,24416774,202514001431.0,6300 BLOCK STENTON AV,-75.16657466,40.05971371,40.05971371,-75.16657466
0101000020E61000003C7349B468CE52C0842880DE2BFB4340,0101000020110F00007E197516C2F15FC1AA1C9E788B8A5241,24538032,202519002247.0,100 BLOCK N WILTON ST,-75.22514064,39.96227628,39.96227628,-75.22514064
0101000020E6100000E523EF3D58CA52C09E28C76C62FD4340,0101000020110F000040F2FDC1DAEA5FC14FF3A255FF8C5241,24538036,202522002819.0,1700 BLOCK WILLINGTON ST,-75.16163586,39.97956619,39.97956619,-75.16163586
0101000020E6100000F46CB9A7E9CA52C000913CDFE8044440,0101000020110F00002A19BEC1D1EB5FC1D98F156F57955241,24416790,202514002408.0,5600 BLOCK BAYNTON ST,-75.17051118,40.03835669,40.03835669,-75.17051118
